,BlackElo,ECO,Event,Opening,Result,Termination,TimeControl,WhiteElo,BlackTitle,WhiteTitle,Move_ply_200,Category,Opening_new,freq,ELO Diff,Ave ELO
172105,1407,B03,Rated Bullet game,Alekhine Defense #3,1-0,Time forfeit,60+0,1415,,,,Bullet,Alekhine Defense,2101,8,1411.0
172112,1619,B06,Rated Bullet game,Modern Defense: Geller's System,1-0,Normal,120+1,1646,,,,Bullet,Modern Defense,3666,27,1632.5
172123,1372,B23,Rated Bullet game,Sicilian Defense: Grand Prix Attack,0-1,Normal,120+1,1366,,,,Bullet,Sicilian Defense,27238,-6,1369.0
172134,1426,D02,Rated Bullet game,Queen's Pawn Game: London System,0-1,Normal,60+0,1441,,,,Bullet,Queen's Pawn Game,13096,15,1433.5
172138,1714,C26,Rated Bullet game,Vienna Game: Falkbeer Variation,1-0,Normal,120+1,1663,,,,Bullet,Vienna Game,1849,-51,1688.5
172143,1398,A40,Rated Bullet game,Horwitz Defense,1-0,Time forfeit,60+0,1451,,,,Bullet,Horwitz Defense,2191,53,1424.5
172160,1318,A00,Rated Bullet game,Hungarian Opening,0-1,Time forfeit,60+0,1316,,,,Bullet,Hungarian Opening,2313,-2,1317.0
172165,1363,C45,Rated Bullet game,Scotch Game,0-1,Normal,60+0,1347,,,,Bullet,Scotch Game,4227,-16,1355.0
172171,1739,A40,Rated Bullet tournament https://lichess.org/tournament/LVzDCmFM,Englund Gambit,0-1,Time forfeit,30+0,1438,,,,Bullet,Englund Gambit,651,-301,1588.5
172188,1532,D02,Rated Bullet game,Queen's Pawn Game: Chigorin Variation,0-1,Normal,120+1,1545,,,,Bullet,Queen's Pawn Game,13096,13,1538.5
172192,1436,C50,Rated Bullet game,Italian Game,1-0,Time forfeit,60+0,1501,,,,Bullet,Italian Game,8617,65,1468.5
172194,1371,A09,Rated Bullet game,R̩ti Opening: R̩ti Accepted,0-1,Time forfeit,60+0,1374,,,,Bullet,R̩ti Opening,668,3,1372.5
172195,1505,C64,Rated Bullet game,"Ruy Lopez: Classical Variation, Zukertort Gambit",0-1,Time forfeit,60+0,1467,,,,Bullet,Ruy Lopez,6912,-38,1486.0
172209,1445,D00,Rated Bullet game,Queen's Pawn Game: Mason Attack,0-1,Normal,60+0,1401,,,,Bullet,Queen's Pawn Game,13096,-44,1423.0
172238,1768,B02,Rated Bullet game,Alekhine Defense: Brooklyn Variation,1-0,Normal,60+0,1500,,,,Bullet,Alekhine Defense,2101,-268,1634.0
172242,1303,B00,Rated Bullet game,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation",1-0,Time forfeit,60+0,1426,,,,Bullet,Nimzowitsch Defense,2364,123,1364.5
172244,1524,B01,Rated Bullet game,Scandinavian Defense: Mieses-Kotroc Variation,1-0,Normal,120+1,1450,,,,Bullet,Scandinavian Defense,7890,-74,1487.0
172274,1720,C02,Rated Bullet game,French Defense: Advance Variation #2,0-1,Normal,120+1,1632,,,,Bullet,French Defense,13036,-88,1676.0
172287,1534,B22,Rated Bullet game,Sicilian Defense: Alapin Variation,1-0,Normal,120+1,1525,,,,Bullet,Sicilian Defense,27238,-9,1529.5
172296,1497,C20,Rated Bullet game,King's Pawn Game: Napoleon Attack,0-1,Time forfeit,60+0,1406,,,,Bullet,King's Pawn Game,6903,-91,1451.5
172303,1485,C45,Rated Bullet game,Scotch Game: Steinitz Variation,1-0,Time forfeit,120+1,1551,,,,Bullet,Scotch Game,4227,66,1518.0
172306,1644,E40,Rated Bullet game,Nimzo-Indian Defense: Normal Line,0-1,Time forfeit,60+0,1630,,,,Bullet,Nimzo-Indian Defense,1319,-14,1637.0
172351,1385,B00,Rated Bullet game,Owen Defense,0-1,Time forfeit,60+0,1422,,,,Bullet,Owen Defense,1829,37,1403.5
172354,1317,A06,Rated Bullet game,Zukertort Opening: Tennison Gambit,1-0,Normal,60+0,1326,,,,Bullet,Zukertort Opening,3388,9,1321.5
172358,1417,B06,Rated Bullet game,Modern Defense: Norwegian Defense,0-1,Normal,60+0,1500,,,,Bullet,Modern Defense,3666,83,1458.5
172383,1613,B01,Rated Bullet game,Scandinavian Defense: Modern Variation #2,1-0,Normal,60+0,1491,,,,Bullet,Scandinavian Defense,7890,-122,1552.0
172412,1515,C48,Rated Bullet game,"Four Knights Game: Spanish Variation, Rubinstein Variation Accepted",1-0,Time forfeit,60+0,1517,,,,Bullet,Four Knights Game,3524,2,1516.0
172438,1330,E10,Rated Bullet game,Indian Game: Anti-Nimzo-Indian,1-0,Time forfeit,60+0,1341,,,,Bullet,Indian Game,4090,11,1335.5
172440,1648,C00,Rated Bullet game,French Defense: Knight Variation,1-0,Normal,60+0,1614,,,,Bullet,French Defense,13036,-34,1631.0
172497,1440,A02,Rated Bullet game,Bird Opening,0-1,Time forfeit,60+0,1448,,,,Bullet,Bird Opening,1581,8,1444.0
172509,1635,C41,Rated Bullet game,Philidor Defense #3,0-1,Normal,60+0,1681,,,,Bullet,Philidor Defense,5391,46,1658.0
172510,1502,C34,Rated Bullet game,"King's Gambit Accepted, Schallopp Defense",0-1,Time forfeit,60+0,1460,,,,Bullet,King's Gambit Accepted,1706,-42,1481.0
172516,1401,C40,Rated Bullet game,King's Pawn Game: Busch-Gass Gambit,1-0,Time forfeit,60+0,1401,,,,Bullet,King's Pawn Game,6903,0,1401.0
172544,1387,A00,Rated Bullet tournament https://lichess.org/tournament/rM6G8wHb,Van't Kruijs Opening,0-1,Normal,60+0,1681,,,,Bullet,Van't Kruijs Opening,2719,294,1534.0
172549,1393,B40,Rated Bullet game,Sicilian Defense: French Variation,0-1,Normal,60+0,1403,,,,Bullet,Sicilian Defense,27238,10,1398.0
172552,1632,B32,Rated Bullet game,Sicilian Defense: Open #3,1-0,Normal,120+1,1586,,,,Bullet,Sicilian Defense,27238,-46,1609.0
172554,1677,D20,Rated Bullet game,Queen's Gambit Accepted,1-0,Normal,60+0,1673,,,,Bullet,Queen's Gambit Accepted,2590,-4,1675.0
172560,1622,B01,Rated Bullet game,Scandinavian Defense: Mieses-Kotroc Variation,1/2-1/2,Normal,60+0,1691,,,,Bullet,Scandinavian Defense,7890,69,1656.5
172564,1686,D00,Rated Bullet game,Queen's Pawn Game #2,1-0,Time forfeit,60+0,1624,,,,Bullet,Queen's Pawn Game,13096,-62,1655.0
172567,1551,C21,Rated Bullet tournament https://lichess.org/tournament/rM6G8wHb,Danish Gambit,1-0,Normal,60+0,1779,,,,Bullet,Danish Gambit,349,228,1665.0
172573,1416,B50,Rated Bullet game,Sicilian Defense,1/2-1/2,Normal,120+1,1454,,,,Bullet,Sicilian Defense,27238,38,1435.0
172585,1420,B07,Rated Bullet game,Pirc Defense #4,1-0,Normal,60+0,1500,,,,Bullet,Pirc Defense,2814,80,1460.0
172605,1578,B32,Rated Bullet game,Sicilian Defense: Godiva Variation,1-0,Normal,120+1,1565,,,,Bullet,Sicilian Defense,27238,-13,1571.5
172607,1291,B00,Rated Bullet tournament https://lichess.org/tournament/pFcwGo3U,Nimzowitsch Defense,0-1,Normal,60+0,1322,,,,Bullet,Nimzowitsch Defense,2364,31,1306.5
172615,1188,A01,Rated Bullet tournament https://lichess.org/tournament/pFcwGo3U,Nimzo-Larsen Attack,1-0,Time forfeit,60+0,1473,,,,Bullet,Nimzo-Larsen Attack,2228,285,1330.5
172616,1372,A00,Rated Bullet game,Polish Opening,1-0,Normal,15+4,1603,,,,Bullet,Polish Opening,733,231,1487.5
172623,1335,C45,Rated Bullet game,Scotch Game,1-0,Normal,120+1,1300,,,,Bullet,Scotch Game,4227,-35,1317.5
172624,1336,A00,Rated Bullet game,Hungarian Opening,1-0,Time forfeit,60+0,1326,,,,Bullet,Hungarian Opening,2313,-10,1331.0
172641,1742,A00,Rated Bullet game,Hungarian Opening,1-0,Normal,60+0,1647,,,,Bullet,Hungarian Opening,2313,-95,1694.5
172650,1470,D05,Rated Bullet game,Colle System,1-0,Normal,60+0,1524,,,,Bullet,Colle System,352,54,1497.0
172662,1367,B01,Rated Bullet game,Scandinavian Defense: Main Line,1-0,Normal,120+0,1538,,,,Bullet,Scandinavian Defense,7890,171,1452.5
172670,1481,C44,Rated Bullet game,"Scotch Game: Scotch Gambit, Dubois R̩ti Defense",1-0,Normal,60+0,1477,,,,Bullet,Scotch Game,4227,-4,1479.0
172676,1516,E30,Rated Bullet game,Nimzo-Indian Defense: Leningrad Variation,1-0,Normal,120+1,1527,,,,Bullet,Nimzo-Indian Defense,1319,11,1521.5
172679,1436,C62,Rated Bullet tournament https://lichess.org/tournament/pFcwGo3U,Ruy Lopez: Steinitz Defense,1-0,Time forfeit,60+0,1299,,,,Bullet,Ruy Lopez,6912,-137,1367.5
172695,1594,B10,Rated Bullet game,Caro-Kann Defense: Two Knights Attack,0-1,Time forfeit,60+1,1448,,,,Bullet,Caro-Kann Defense,6878,-146,1521.0
172703,1468,B01,Rated Bullet game,Scandinavian Defense: Main Line,0-1,Normal,120+1,1303,,,,Bullet,Scandinavian Defense,7890,-165,1385.5
172718,1548,B00,Rated Bullet game,Owen Defense,0-1,Time forfeit,60+0,1290,,,,Bullet,Owen Defense,1829,-258,1419.0
172739,1415,A53,Rated Bullet game,Old Indian Defense,1-0,Normal,60+0,1454,,,,Bullet,Old Indian Defense,506,39,1434.5
172756,1595,B14,Rated Bullet tournament https://lichess.org/tournament/HWW9R9vg,Caro-Kann Defense: Panov Attack,1-0,Normal,60+0,1551,,,,Bullet,Caro-Kann Defense,6878,-44,1573.0
172765,1452,C41,Rated Bullet game,Philidor Defense #2,0-1,Time forfeit,60+0,1490,,,,Bullet,Philidor Defense,5391,38,1471.0
172767,1593,A43,Rated Bullet game,Old Benoni Defense,1-0,Normal,120+1,1595,,,,Bullet,Old Benoni Defense,867,2,1594.0
172779,1461,A00,Rated Bullet game,Mieses Opening,1-0,Normal,45+3,1461,,,,Bullet,Mieses Opening,881,0,1461.0
172791,1688,A41,Rated Bullet game,Queen's Pawn,0-1,Time forfeit,60+0,1711,,,,Bullet,Queen's Pawn Game,1407,23,1699.5
172795,1340,C57,Rated Bullet game,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",0-1,Time forfeit,60+0,1302,,,,Bullet,Italian Game,8617,-38,1321.0
172801,1519,A01,Rated Bullet game,Nimzo-Larsen Attack: English Variation,1-0,Normal,60+0,1542,,,,Bullet,Nimzo-Larsen Attack,2228,23,1530.5
172819,1397,C25,Rated Bullet game,"Vienna Game: Vienna Gambit, Steinitz Gambit, Knight Variation",1-0,Normal,60+0,1377,,,,Bullet,Vienna Game,1849,-20,1387.0
172821,1346,C40,Rated Bullet game,King's Pawn Game: Busch-Gass Gambit,1-0,Normal,60+0,1360,,,,Bullet,King's Pawn Game,6903,14,1353.0
172850,1529,B34,Rated Bullet game,Sicilian Defense: Accelerated Dragon,0-1,Time forfeit,60+0,1531,,,,Bullet,Sicilian Defense,27238,2,1530.0
172872,1271,A40,Rated Bullet game,Mikenas Defense,1-0,Normal,60+0,1342,,,,Bullet,Mikenas Defense,464,71,1306.5
172878,1429,C02,Rated Bullet tournament https://lichess.org/tournament/15WE8gT2,"French Defense: Advance, Steinitz Variation",0-1,Normal,60+0,1497,,,,Bullet,French Defense,13036,68,1463.0
172894,1535,C42,Rated Bullet game,Russian Game: Three Knights Game,1/2-1/2,Normal,120+1,1525,,,,Bullet,Russian Game,2640,-10,1530.0
172940,1576,C50,Rated Bullet game,Italian Game: Schilling-Kostic Gambit,0-1,Time forfeit,60+0,1585,,,,Bullet,Italian Game,8617,9,1580.5
172941,1437,B02,Rated Bullet game,Alekhine Defense: Mokele Mbembe,0-1,Time forfeit,60+0,1408,,,,Bullet,Alekhine Defense,2101,-29,1422.5
172962,1349,A00,Rated Bullet game,Mieses Opening,1-0,Time forfeit,60+0,1317,,,,Bullet,Mieses Opening,881,-32,1333.0
172967,1521,D00,Rated Bullet game,Queen's Pawn Game: Mason Attack,1-0,Normal,120+1,1365,,,,Bullet,Queen's Pawn Game,13096,-156,1443.0
172971,1441,A40,Rated Bullet game,English Defense,1-0,Normal,60+0,1576,,,,Bullet,English Defense,795,135,1508.5
172972,1516,B06,Rated Bullet game,Modern Defense,0-1,Time forfeit,60+0,1531,,,,Bullet,Modern Defense,3666,15,1523.5
172973,1668,C40,Rated Bullet game,Elephant Gambit: Paulsen Countergambit,0-1,Time forfeit,120+1,1655,,,,Bullet,Elephant Gambit,549,-13,1661.5
172974,1449,C57,Rated Bullet game,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",1-0,Normal,60+0,1471,,,,Bullet,Italian Game,8617,22,1460.0
172978,1403,B33,Rated Bullet game,Sicilian Defense: Open,0-1,Time forfeit,60+0,1378,,,,Bullet,Sicilian Defense,27238,-25,1390.5
172994,1456,A01,Rated UltraBullet tournament https://lichess.org/tournament/ifJ0vluD,Nimzo-Larsen Attack: Modern Variation #2,1-0,Time forfeit,15+0,1443,,,,Bullet,Nimzo-Larsen Attack,2228,-13,1449.5
173012,1324,C26,Rated Bullet tournament https://lichess.org/tournament/SPMud6JF,Vienna Game: Stanley Variation,1-0,Normal,120+0,1618,,,,Bullet,Vienna Game,1849,294,1471.0
173032,1407,C23,Rated Bullet game,Bishop's Opening,1-0,Normal,120+1,1408,,,,Bullet,Bishop's Opening,2817,1,1407.5
173042,1281,B01,Rated Bullet game,Scandinavian Defense: Main Line,1-0,Time forfeit,60+0,1465,,,,Bullet,Scandinavian Defense,7890,184,1373.0
173054,1642,A01,Rated UltraBullet game,Nimzo-Larsen Attack,0-1,Time forfeit,15+0,1208,,,,Bullet,Nimzo-Larsen Attack,2228,-434,1425.0
173055,1324,B00,Rated Bullet game,"Nimzowitsch Defense, Declined Variation",1-0,Normal,60+0,1348,,,,Bullet,Nimzowitsch Defense,2364,24,1336.0
173062,1688,B06,Rated UltraBullet tournament https://lichess.org/tournament/ifJ0vluD,Modern Defense,0-1,Time forfeit,15+0,1150,,,,Bullet,Modern Defense,3666,-538,1419.0
173063,1306,A00,Rated Bullet tournament https://lichess.org/tournament/SPMud6JF,Van't Kruijs Opening,1-0,Normal,120+0,1877,,,,Bullet,Van't Kruijs Opening,2719,571,1591.5
173071,1736,A00,Rated UltraBullet tournament https://lichess.org/tournament/ifJ0vluD,Van't Kruijs Opening,0-1,Time forfeit,15+0,1578,,,,Bullet,Van't Kruijs Opening,2719,-158,1657.0
173072,1487,B01,Rated Bullet game,Scandinavian Defense: Modern Variation #2,1-0,Time forfeit,60+0,1496,,,,Bullet,Scandinavian Defense,7890,9,1491.5
173101,1391,A65,Rated Bullet game,Benoni Defense: King's Pawn Line,0-1,Time forfeit,60+0,1396,,,,Bullet,Benoni Defense,1124,5,1393.5
173102,1488,A40,Rated Bullet game,English Defense #2,1-0,Time forfeit,60+0,1465,,,,Bullet,English Defense,795,-23,1476.5
173125,1552,A84,Rated Bullet game,Dutch Defense: Rubinstein Variation,0-1,Normal,60+0,1552,,,,Bullet,Dutch Defense,1126,0,1552.0
173129,1734,C50,Rated Bullet game,Giuoco Piano,0-1,Normal,60+0,1604,,,,Bullet,Giuoco Piano,759,-130,1669.0
173134,1671,B34,Rated Bullet game,"Sicilian Defense: Accelerated Dragon, Exchange Variation",0-1,Time forfeit,60+0,1531,,,,Bullet,Sicilian Defense,27238,-140,1601.0
173137,1367,B20,Rated Bullet game,Sicilian Defense: Bowdler Attack,1-0,Normal,120+1,1347,,,,Bullet,Sicilian Defense,27238,-20,1357.0
173139,1220,B07,Rated Bullet game,Pirc Defense #5,0-1,Time forfeit,60+2,1579,,,,Bullet,Pirc Defense,2814,359,1399.5
173153,1638,C40,Rated Bullet tournament https://lichess.org/tournament/P6GQ2Dog,King's Pawn Game: Busch-Gass Gambit,1-0,Time forfeit,60+0,1593,,,,Bullet,King's Pawn Game,6903,-45,1615.5
173155,1483,D44,Rated Bullet game,Queen's Gambit Declined: Vienna Variation,0-1,Time forfeit,60+0,1508,,,,Bullet,Queen's Gambit Declined,4145,25,1495.5
173173,1497,A10,Rated Bullet game,English Opening: Anglo-Scandinavian Defense,1-0,Normal,60+0,1494,,,,Bullet,English Opening,7494,-3,1495.5
173179,1432,B00,Rated Bullet game,Owen Defense,1/2-1/2,Normal,120+1,1546,,,,Bullet,Owen Defense,1829,114,1489.0
173180,1561,A01,Rated Bullet game,Nimzo-Larsen Attack,0-1,Normal,60+0,1510,,,,Bullet,Nimzo-Larsen Attack,2228,-51,1535.5
173191,1659,A00,Rated Bullet game,Gedult's Opening,0-1,Time forfeit,60+0,1735,,,,Bullet,Gedult's Opening,155,76,1697.0
173193,1406,D10,Rated Bullet tournament https://lichess.org/tournament/n6KTBfDP,Slav Defense #2,1-0,Time forfeit,60+1,1393,,,,Bullet,Slav Defense,2437,-13,1399.5
173194,1459,A06,Rated Bullet game,Zukertort Opening: Tennison Gambit,0-1,Time forfeit,60+0,1251,,,,Bullet,Zukertort Opening,3388,-208,1355.0
173227,1426,C41,Rated Bullet game,Philidor Defense #3,0-1,Time forfeit,120+1,1414,,,,Bullet,Philidor Defense,5391,-12,1420.0
173236,1603,A40,Rated Bullet game,"Englund Gambit Declined, Reversed Alekhine",1-0,Normal,60+0,1673,,,,Bullet,Englund Gambit Declined,594,70,1638.0
173252,1414,B00,Rated Bullet game,Nimzowitsch Defense,1-0,Normal,60+0,1379,,,,Bullet,Nimzowitsch Defense,2364,-35,1396.5
173255,1394,D02,Rated Bullet game,Queen's Pawn Game: Krause Variation,1-0,Normal,60+0,1416,,,,Bullet,Queen's Pawn Game,13096,22,1405.0
173260,1340,A00,Rated Bullet game,Gedult's Opening,1-0,Time forfeit,60+0,1290,,,,Bullet,Gedult's Opening,155,-50,1315.0
173278,1470,C42,Rated Bullet tournament https://lichess.org/tournament/3BQORK0u,Russian Game: Nimzowitsch Attack,1-0,Time forfeit,60+0,1667,,,,Bullet,Russian Game,2640,197,1568.5
173302,1300,A04,Rated Bullet game,Zukertort Opening: Slav Invitation,0-1,Time forfeit,60+0,1411,,,,Bullet,Zukertort Opening,3388,111,1355.5
173304,1627,B00,Rated Bullet game,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation, Marshall Gambit",1-0,Time forfeit,60+0,1626,,,,Bullet,Nimzowitsch Defense,2364,-1,1626.5
173310,1467,A00,Rated Bullet game,Polish Opening: Birmingham Gambit,1-0,Time forfeit,60+0,1392,,,,Bullet,Polish Opening,733,-75,1429.5
173360,1366,B00,Rated Bullet tournament https://lichess.org/tournament/YvGUgZUJ,"Nimzowitsch Defense: Scandinavian Variation, Bogoljubov Variation, Nimzowitsch Gambit",1-0,Normal,60+0,1892,,,,Bullet,Nimzowitsch Defense,2364,526,1629.0
173381,1438,B00,Rated Bullet game,Owen Defense,1-0,Normal,120+1,1340,,,,Bullet,Owen Defense,1829,-98,1389.0
173386,1589,C41,Rated Bullet game,Philidor Defense: Morphy Gambit,1-0,Time forfeit,120+0,1718,,,,Bullet,Philidor Defense,5391,129,1653.5
173410,1610,B22,Rated Bullet game,Sicilian Defense: Alapin Variation,0-1,Normal,60+0,1590,,,,Bullet,Sicilian Defense,27238,-20,1600.0
173419,1457,C11,Rated Bullet game,"French Defense: Classical Variation, Steinitz Variation",0-1,Time forfeit,60+0,1415,,,,Bullet,French Defense,13036,-42,1436.0
173423,1711,B10,Rated Bullet tournament https://lichess.org/tournament/y7IZiSjb,Caro-Kann Defense: Two Knights Attack,1-0,Normal,60+0,1468,,,,Bullet,Caro-Kann Defense,6878,-243,1589.5
173437,1409,C62,Rated Bullet game,Ruy Lopez: Steinitz Defense,0-1,Time forfeit,120+1,1483,,,,Bullet,Ruy Lopez,6912,74,1446.0
173460,1538,C46,Rated Bullet game,Three Knights Opening,1-0,Normal,120+1,1564,,,,Bullet,Three Knights Opening,1268,26,1551.0
173462,1406,A00,Rated Bullet game,Hungarian Opening,1-0,Time forfeit,60+0,1407,,,,Bullet,Hungarian Opening,2313,1,1406.5
173508,1418,B10,Rated Bullet game,Caro-Kann Defense,0-1,Time forfeit,60+0,1391,,,,Bullet,Caro-Kann Defense,6878,-27,1404.5
173523,1630,A40,Rated Bullet game,Modern Defense,1-0,Time forfeit,120+0,1739,,,,Bullet,Modern Defense,3666,109,1684.5
173526,1430,A00,Rated UltraBullet game,Hungarian Opening,0-1,Time forfeit,15+0,1238,,,,Bullet,Hungarian Opening,2313,-192,1334.0
173534,1513,C41,Rated Bullet game,Philidor Defense #2,1-0,Time forfeit,60+0,1491,,,,Bullet,Philidor Defense,5391,-22,1502.0
173539,1567,A06,Rated Bullet game,Zukertort Opening: Tennison Gambit,0-1,Time forfeit,60+0,1546,,,,Bullet,Zukertort Opening,3388,-21,1556.5
173554,1785,A00,Rated UltraBullet tournament https://lichess.org/tournament/RVwISHtx,Hungarian Opening: Slav Formation,1-0,Normal,15+0,1500,,,,Bullet,Hungarian Opening,2313,-285,1642.5
173579,1437,B12,Rated Bullet game,Caro-Kann Defense: Hector Gambit,1-0,Normal,60+0,1502,,,,Bullet,Caro-Kann Defense,6878,65,1469.5
173581,1475,A40,Rated Bullet game,Englund Gambit,1-0,Time forfeit,60+0,1449,,,,Bullet,Englund Gambit,651,-26,1462.0
173582,1550,B20,Rated Bullet game,Sicilian Defense: Bowdler Attack,0-1,Normal,120+1,1409,,,,Bullet,Sicilian Defense,27238,-141,1479.5
173595,1614,C50,Rated Bullet game,Giuoco Piano,1-0,Time forfeit,60+0,1616,,,,Bullet,Giuoco Piano,759,2,1615.0
173602,1334,D10,Rated Bullet game,Slav Defense #2,0-1,Time forfeit,60+0,1478,,,,Bullet,Slav Defense,2437,144,1406.0
173623,1447,C20,Rated Bullet tournament https://lichess.org/tournament/pTqt3Ulx,King's Pawn Game: Napoleon Attack,1-0,Time forfeit,30+0,1785,,,,Bullet,King's Pawn Game,6903,338,1616.0
173650,1557,A21,Rated Bullet game,"English Opening: King's English Variation, Reversed Sicilian",1-0,Time forfeit,60+0,1561,,,,Bullet,English Opening,7494,4,1559.0
173654,1668,B01,Rated UltraBullet game,Scandinavian Defense: Mieses-Kotroc Variation,1-0,Time forfeit,15+0,1500,,,,Bullet,Scandinavian Defense,7890,-168,1584.0
173663,1477,C62,Rated Bullet game,Ruy Lopez: Steinitz Defense,1-0,Time forfeit,60+0,1574,,,,Bullet,Ruy Lopez,6912,97,1525.5
173667,1361,D11,Rated Bullet game,Slav Defense: Bonet Gambit,1-0,Normal,120+1,1314,,,,Bullet,Slav Defense,2437,-47,1337.5
173672,1335,B12,Rated Bullet game,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",0-1,Time forfeit,120+1,1306,,,,Bullet,Caro-Kann Defense,6878,-29,1320.5
173684,1630,A40,Rated Bullet game,Englund Gambit,0-1,Time forfeit,60+0,1620,,,,Bullet,Englund Gambit,651,-10,1625.0
173689,1371,B01,Rated Bullet tournament https://lichess.org/tournament/lOlR9xdC,Scandinavian Defense,0-1,Normal,60+0,1340,,,,Bullet,Scandinavian Defense,7890,-31,1355.5
173705,1592,C42,Rated Bullet game,Russian Game: Cozio (Lasker) Attack,0-1,Normal,60+0,1557,,,,Bullet,Russian Game,2640,-35,1574.5
173716,1560,C29,Rated Bullet tournament https://lichess.org/tournament/XD9OWDkg,"Vienna Game: Vienna Gambit, Main Line",1-0,Time forfeit,60+0,1641,,,,Bullet,Vienna Game,1849,81,1600.5
173744,1595,B06,Rated UltraBullet game,Robatsch (Modern) Defense,1-0,Time forfeit,15+0,1784,,,,Bullet,Robatsch (Modern) Defense,867,189,1689.5
173767,1419,A40,Rated Bullet game,Modern Defense,0-1,Normal,120+1,1325,,,,Bullet,Modern Defense,3666,-94,1372.0
173771,1500,B06,Rated Bullet game,Modern Defense,0-1,Normal,120+1,1510,,,,Bullet,Modern Defense,3666,10,1505.0
173775,1514,A40,Rated Bullet game,Englund Gambit,1-0,Normal,60+0,1505,,,,Bullet,Englund Gambit,651,-9,1509.5
173794,1426,B25,Rated Bullet game,Sicilian Defense: Closed Variation,1-0,Time forfeit,120+1,1500,,,,Bullet,Sicilian Defense,27238,74,1463.0
